Player,Team,POS,Draft Year,GP,TM TAR,TM PA ATT,TM OPP,TM Snaps,TM Air YDs,Snaps,Snap %,OPP Share,Weight OPP,Pass Comp,Pass ATT,Pass Yards,Pass TDs,Pass INT,Comp %,TD Rate,Yards/ ATT,AY/A,Passing Air Yards,Completed Air Yards,aDOT,QB Rating,CPOE,Rush ATT,Rush Yards,Rush TDs,TD Rate,YPC,Evaded Tackles,Big Runs,Juke Rate,GL ATT,FUM,REC,Targets,Target Share,RZ Targets,Catch Rate,Routes,Yards/ Route,REC Yards,Yards/REC,Yards/ Target,Air Yards/ Target,REC TDs,TD Rate,YDs/TM Pass ATT,Air Yards,Air Yards MS,WOPR,RACR,YAC,Touches,SCRIM Yards,SCRIM TDs,SCRIM YDs/Play,Fantasy Points,FPOE,PPR Rank
Greg Ward,PHI,WR,2017,1,26,28,26,63,0,59,93.7%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,1,2,0,0.0%,2.0,-,-,-,-,0,3,5,19.2%,0,60%,0,-,10,3.3,2.0,0.0,0,0.0%,0.36,0,-,-,-,0,4,12,0,0.19,4.2,0.0,67
Gus Edwards,BAL,RB,2018,1,26,28,34,82,232,26,31.7%,50.0%,10.9,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,16,87,1,6.3%,5.4,0,0,0.0%,0,0,0,1,3.8%,0,0%,0,-,0,-,0.0,-4.0,0,-,0.00,-4,-1.7%,0.05,0.00,0,16,87,1,1.06,14.7,2.9,13
Harrison Bryant,CLE,TE,2020,1,25,25,21,49,109,39,79.6%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,1,3,3,12.0%,0,100%,0,-,25,8.3,8.3,5.3,0,0.0%,1.00,16,14.7%,0.28,1.56,9,3,25,0,0.51,3.5,1.0,24
Hayden Hurst,ATL,TE,2018,1,30,30,34,70,258,56,80.0%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,5,7,23.3%,0,71%,0,-,54,10.8,7.7,5.7,0,0.0%,1.80,40,15.5%,0.46,1.35,21,5,54,0,0.77,10.4,-0.5,10
Henry Ruggs,LV,WR,2020,1,22,24,42,72,141,54,75.0%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,1,1,0,0.0%,1.0,-,-,-,-,0,2,4,18.2%,0,50%,0,-,8,4.0,2.0,15.3,0,0.0%,0.33,61,43.3%,0.58,0.13,6,3,9,0,0.13,2.9,-5.0,72
Hunter Henry,LAC,TE,2016,1,41,44,48,87,318,84,96.6%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,4,4,9.8%,0,100%,0,-,33,8.3,8.3,1.5,0,0.0%,0.75,6,1.9%,0.16,5.50,27,4,33,0,0.38,7.3,1.2,15
Hunter Renfrow,LV,WR,2019,1,22,24,42,72,141,15,20.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,4,4,18.2%,0,100%,0,-,26,6.5,6.5,4.0,1,25.0%,1.08,16,11.3%,0.35,1.63,10,4,26,1,0.36,12.6,5.3,33
Ian Thomas,CAR,TE,2018,1,26,27,17,54,221,40,74.1%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,3,3,11.5%,0,100%,0,-,28,9.3,9.3,3.0,0,0.0%,1.04,9,4.1%,0.20,3.11,19,3,28,0,0.52,5.8,2.0,19
Irv Smith,MIN,TE,2019,1,14,14,37,52,25,41,78.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,1,7.1%,0,100%,0,-,16,16.0,16.0,7.0,0,0.0%,1.14,7,28.0%,0.30,2.29,9,1,16,0,0.31,2.6,1.1,29
Isaiah Ford,MIA,WR,2017,1,22,22,30,49,118,17,34.7%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,1,4.5%,0,100%,0,-,10,10.0,10.0,3.0,0,0.0%,0.45,3,2.5%,0.09,3.33,7,1,10,0,0.20,2.0,0.1,76
Isaiah McKenzie,BUF,WR,2017,1,18,18,30,58,179,6,10.3%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,84
Isaiah Wright,WAS,WR,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Ito Smith,ATL,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Jace Sternberger,GB,TE,2019,1,39,41,30,75,311,28,37.3%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,3,4,10.3%,0,75%,0,-,46,15.3,11.5,11.3,0,0.0%,1.12,45,14.5%,0.26,1.02,23,3,46,0,0.61,7.6,1.6,14
Jack Doyle,IND,TE,2013,1,34,34,46,77,224,45,58.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,3,8.8%,0,67%,0,-,18,9.0,6.0,5.7,1,50.0%,0.53,17,7.6%,0.19,1.06,14,2,18,1,0.23,9.8,4.0,11
Jacob Hollister,SEA,TE,2017,1,36,37,27,68,260,26,38.2%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,2,5.6%,0,50%,0,-,6,6.0,3.0,1.5,0,0.0%,0.16,3,1.2%,0.09,2.00,8,1,6,0,0.09,1.6,-2.4,33
Jakeem Grant,MIA,WR,2016,1,22,22,30,49,118,16,32.7%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,2,9.1%,0,50%,0,-,15,15.0,7.5,8.5,0,0.0%,0.68,17,14.4%,0.24,0.88,0,1,15,0,0.31,2.5,5.0,75
Jakobi Meyers,NE,WR,2019,1,23,25,30,65,156,64,98.5%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,6,10,43.5%,0,60%,0,-,58,9.7,5.8,9.1,0,0.0%,2.32,91,58.3%,1.06,0.64,14,6,58,0,0.89,11.8,-2.7,36
Jalen Guyton,LAC,WR,2019,1,41,44,48,87,318,76,87.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,4,9.8%,0,25%,0,-,3,3.0,0.8,24.3,0,0.0%,0.07,97,30.5%,0.36,0.03,3,1,3,0,0.03,1.3,-4.3,80
Jalen Reagor,PHI,WR,2020,1,26,28,26,63,0,46,73.0%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,1,6,0,0.0%,6.0,-,-,-,-,0,3,6,23.1%,0,50%,0,-,16,5.3,2.7,0.0,1,33.3%,0.57,0,-,-,-,0,4,22,1,0.35,11.2,0.0,38
Jalen Richard,LV,RB,2016,1,22,24,42,72,141,14,19.4%,4.8%,2.2,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,1,6,0,0.0%,6.0,0,0,0.0%,0,0,1,1,4.5%,0,100%,0,-,12,12.0,12.0,5.0,0,0.0%,0.50,5,3.5%,0.09,2.40,7,2,18,0,0.25,2.8,1.2,54
Jamaal Williams,GB,RB,2017,1,39,41,30,75,311,64,85.3%,73.3%,18.8,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,16,75,0,0.0%,4.7,0,0,0.0%,0,0,6,6,15.4%,0,100%,0,-,27,4.5,4.5,0.7,0,0.0%,0.66,4,1.3%,0.24,6.75,23,22,102,0,1.36,16.2,0.0,10
James Conner,PIT,RB,2017,1,32,32,21,53,232,31,58.5%,85.7%,13.5,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,15,47,1,6.7%,3.1,0,0,0.0%,0,0,3,3,9.4%,0,100%,0,-,13,4.3,4.3,-2.3,0,0.0%,0.41,-7,-3.0%,0.12,-1.86,20,18,60,1,1.13,15.0,1.2,12
James O'Shaughnessy,JAC,TE,2015,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
James Robinson,JAC,RB,2020,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
James Washington,PIT,WR,2018,1,32,32,21,53,232,10,18.9%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,1,3.1%,0,0%,0,-,0,-,0.0,4.0,0,-,0.00,4,1.7%,0.06,0.00,0,0,0,0,0.00,0.0,-1.4,85
James White,NE,RB,2014,1,23,25,30,65,156,31,47.7%,20.0%,7.5,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,2,0,0,0.0%,0.0,0,0,0.0%,0,0,2,4,17.4%,0,50%,0,-,35,17.5,8.8,2.8,0,0.0%,1.40,11,7.1%,0.31,3.18,41,4,35,0,0.54,5.5,0.0,42
Jamison Crowder,NYJ,WR,2015,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
JaMycal Hasty,SF,RB,2020,1,40,41,25,70,291,29,41.4%,52.0%,8.6,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,12,29,1,8.3%,2.4,0,0,0.0%,0,0,1,1,2.5%,0,100%,0,-,2,2.0,2.0,0.0,0,0.0%,0.05,0,0.0%,0.04,-,0,13,31,1,0.44,10.1,-2.8,24
Jared Cook,NO,TE,2009,1,41,41,35,74,190,40,54.1%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,5,7,17.1%,0,71%,0,-,51,10.2,7.3,8.6,1,20.0%,1.24,60,31.6%,0.48,0.85,12,5,51,1,0.69,16.1,4.3,2
Jared Goff,LAR,QB,2016,1,58,61,33,95,378,95,100.0%,-,-,35,61,355,1,2,57.4%,1.6%,5.8,4.7,378,160,6.2,65.9,-6.5,0,0,0,-,-,-,-,-,-,2,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,10.2,-9.2,24
Jarrett Stidham,NE,QB,2019,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.0,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Jarvis Landry,CLE,WR,2014,1,25,25,21,49,109,38,77.6%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,4,11,44.0%,0,36%,0,-,52,13.0,4.7,5.6,0,0.0%,2.08,62,56.9%,1.06,0.84,26,4,52,0,1.06,9.2,-10.2,44
Jason Huntley,PHI,RB,2020,1,26,28,26,63,0,2,3.2%,0.0%,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,-,-,-,0,0,0,0,0.00,0.0,0.0,64
Jason Witten,LV,TE,2003,1,22,24,42,72,141,38,52.8%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,2,9.1%,0,100%,0,-,21,10.5,10.5,10.5,0,0.0%,0.88,21,14.9%,0.24,1.00,0,2,21,0,0.29,4.1,0.8,23
Jaylen Samuels,PIT,RB,2018,1,32,32,21,53,232,8,15.1%,9.5%,3.2,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,2,6.3%,0,0%,0,-,0,-,0.0,3.5,0,-,0.00,7,3.0%,0.11,0.00,0,0,0,0,0.00,0.0,-2.6,65
JD McKissic,WAS,RB,2016,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Jeff Driskel,DEN,QB,2016,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.0,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Jeff Smith,NYJ,WR,2019,1,28,30,24,57,194,48,84.2%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,3,8,28.6%,-,38%,-,-,29,9.7,3.6,10.6,0,0.0%,0.97,85,43.8%,0.74,0.34,18,3,29,0,0.51,5.9,-6.6,57
Jeff Wilson,SF,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Jeremy McNichols,TEN,RB,2017,1,29,30,30,62,259,22,35.5%,16.7%,3.9,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,4,49,0,0.0%,12.3,0,0,0.0%,0,0,0,1,3.4%,0,0%,0,-,0,-,0.0,0.0,0,-,0.00,0,0.0%,0.05,-,0,4,49,0,0.79,4.9,1.3,46
Jerick McKinnon,SF,RB,2014,1,40,41,25,70,291,35,50.0%,28.0%,8.1,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,3,-1,1,33.3%,-0.3,0,0,0.0%,0,0,4,4,10.0%,0,100%,0,-,40,10.0,10.0,4.0,0,0.0%,0.98,16,5.5%,0.19,2.50,24,7,39,1,0.56,13.9,3.2,16
Jerry Jeudy,DEN,WR,2020,1,38,41,24,65,309,58,89.2%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,4,10,26.3%,0,40%,0,-,73,18.3,7.3,16.2,0,0.0%,1.78,162,52.4%,0.76,0.45,22,4,73,0,1.12,11.3,-4.0,37
Jimmy Garoppolo,SF,QB,2014,1,40,41,25,70,291,41,58.6%,-,-,11,16,84,0,1,68.8%,0.0%,5.3,2.4,106,60,6.6,55.2,0.1,4,4,0,0.0%,1.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,4,4,0,0.06,1.8,-5.8,30
Jimmy Graham,CHI,TE,2010,1,41,41,27,70,326,44,62.9%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,7,17.1%,0,29%,0,-,13,6.5,1.9,7.9,0,0.0%,0.32,55,16.9%,0.37,0.24,0,2,13,0,0.19,3.3,-7.2,26
JJ Arcega-Whiteside,PHI,WR,2019,1,26,28,26,63,0,5,7.9%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,-,-,-,0,0,0,0,0.00,0.0,0.0,86
JJ Taylor,NE,RB,2020,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
JK Dobbins,BAL,RB,2020,1,26,28,34,82,232,54,65.9%,50.0%,11.9,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,15,113,0,0.0%,7.5,0,0,0.0%,0,0,1,2,7.7%,0,50%,0,-,8,8.0,4.0,3.5,0,0.0%,0.29,7,3.0%,0.14,1.14,4,16,121,0,1.48,13.1,3.4,18
Joe Burrow,CIN,QB,2020,1,35,37,34,73,225,73,100.0%,-,-,26,37,249,2,0,70.3%,5.4%,6.7,7.8,225,163,6.1,106.7,7.2,3,9,0,0.0%,3.0,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,3,9,0,0.12,18.9,2.7,10
Joe Flacco,NYJ,QB,2008,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.0,0,0,0,-,-,-,-,-,-,0,0,0,-,-,-,-,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Joe Mixon,CIN,RB,2017,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Joe Reed,LAC,WR,2020,1,41,44,48,87,318,2,2.3%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,0.0%,0,-,0,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,0,0,0,0.00,0.0,0.0,87
John Brown,BUF,WR,2014,1,18,18,30,58,179,47,81.0%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,1,2,11.1%,0,50%,0,-,21,21.0,10.5,2.0,0,0.0%,1.17,4,2.2%,0.18,5.25,24,1,21,0,0.36,3.1,0.6,71
John Hightower,PHI,WR,2020,1,26,28,26,63,0,10,15.9%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,2,7.7%,0,0%,0,-,0,-,0.0,0.0,0,-,0.00,0,-,-,-,0,0,0,0,0.00,0.0,0.0,88
John Ross,CIN,WR,2017,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Jonathan Taylor,IND,RB,2020,1,34,34,46,77,224,26,33.8%,30.4%,11.2,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,11,22,0,0.0%,2.0,0,0,0.0%,0,0,2,3,8.8%,0,67%,0,-,9,4.5,3.0,-1.0,0,0.0%,0.26,-3,-1.3%,0.12,-3.00,9,13,31,0,0.40,5.1,-8.5,45
Jonnu Smith,TEN,TE,2017,1,29,30,30,62,259,50,80.6%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,2,2,6.9%,0,100%,0,-,29,14.5,14.5,8.0,0,0.0%,0.97,16,6.2%,0.15,1.81,13,2,29,0,0.47,4.9,1.9,21
Jordan Akins,HOU,TE,2018,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Jordan Howard,MIA,RB,2016,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Jordan Reed,SF,TE,2013,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Jordan Wilkins,IND,RB,2020,1,34,34,46,77,224,39,50.6%,45.7%,13.2,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,20,89,1,5.0%,4.5,0,0,0.0%,0,0,1,1,2.9%,0,100%,0,-,24,24.0,24.0,2.0,0,0.0%,0.71,2,0.9%,0.05,12.00,22,21,113,1,1.47,18.3,4.3,6
Josh Adams,NYJ,RB,2018,0,0,0,0,0,0,0,-,-,0.0,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,0,0,-,0,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Josh Allen,BUF,QB,2018,1,18,18,30,58,179,58,100.0%,-,-,11,18,154,0,1,61.1%,0.0%,8.6,6.1,179,71,9.9,65.5,3.2,10,23,1,10.0%,2.3,-,-,-,-,0,0,0,0.0%,-,-,-,-,0,-,-,-,0,-,0.00,0,0.0%,0.00,-,0,10,23,1,0.40,12.5,-2.5,21
Josh Jacobs,LV,RB,2019,1,22,24,42,72,141,48,66.7%,76.2%,19.6,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,31,128,0,0.0%,4.1,0,0,0.0%,0,0,0,1,4.5%,0,0%,0,-,0,-,0.0,0.0,0,-,0.00,0,0.0%,0.07,-,0,31,128,0,1.78,12.8,-12.1,19
Josh Reynolds,LAR,WR,2017,1,58,61,33,95,378,77,81.1%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,4,9,15.5%,0,44%,0,-,44,11.0,4.9,9.4,0,0.0%,0.72,85,22.5%,0.39,0.52,34,4,44,0,0.46,8.4,-6.6,47
Joshua Kelley,LAC,RB,2020,1,41,44,48,87,318,21,24.1%,16.7%,5.7,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,7,32,0,0.0%,4.6,0,0,0.0%,0,0,1,1,2.4%,0,100%,0,-,-7,-7.0,-7.0,-5.0,0,0.0%,-0.16,-5,-1.6%,0.03,1.40,-2,8,25,0,0.29,3.5,-2.4,52
Josiah Deguara,GB,TE,2020,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
Juju Smith-Schuster,PIT,WR,2017,1,32,32,21,53,232,41,77.4%,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,7,8,25.0%,0,88%,0,-,67,9.6,8.4,5.5,0,0.0%,2.09,44,19.0%,0.51,1.52,32,7,67,0,1.26,13.7,-0.7,28
Julian Edelman,NE,WR,2009,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,-,-,-,0,0,-,0.0,0.00,0,0,0,-,-,-,-,-,-,0,0,0,-,0,-,0,-,0,-,-,-,0,-,-,0,-,-,-,0,0,0,0,-,0.0,0.0,-
